United States life table functions and actuarial functions at 2.3 percent interest
based on the Alternative 2 mortality probabilities used in the 2025 Trustees Report.
Males

Birth,,,,,,,o,,,,,..,    ..    (12)
Year,x,q(x),l(x),d(x),L(x),T(x),e(x),D(x),M(x),A(x),N(x),a(x),12a(x)
1953,89,0.126702,23655,2997,22157,118442,5.01,3126,2768,0.8854,15938,5.0985,55.68
1953,90,0.139720,20658,2886,19215,96286,4.66,2669,2381,0.8921,12812,4.8011,52.11
1953,91,0.153781,17772,2733,16405,77071,4.34,2244,2016,0.8984,10144,4.5201,48.74
1953,92,0.169051,15039,2542,13768,60665,4.03,1856,1679,0.9043,7900,4.2554,45.57
1953,93,0.185665,12496,2320,11336,46898,3.75,1508,1372,0.9099,6043,4.0079,42.59
1953,94,0.203642,10176,2072,9140,35561,3.49,1200,1098,0.9150,4535,3.7786,39.84
1953,95,0.222818,8104,1806,7201,26421,3.26,934,859,0.9198,3335,3.5694,37.33
1953,96,0.242564,6298,1528,5534,19220,3.05,710,656,0.9240,2401,3.3820,35.08
1953,97,0.261853,4771,1249,4146,13686,2.87,526,488,0.9277,1691,3.2172,33.11
1953,98,0.279642,3521,985,3029,9540,2.71,379,353,0.9309,1165,3.0728,31.37
1953,99,0.295852,2537,750,2161,6511,2.57,267,249,0.9338,786,2.9437,29.82
1953,100,0.312173,1786,558,1507,4349,2.43,184,172,0.9365,519,2.8238,28.39
1953,101,0.328519,1229,404,1027,2842,2.31,124,116,0.9390,335,2.7126,27.05
1953,102,0.344795,825,284,683,1815,2.20,81,76,0.9413,212,2.6091,25.81
1953,103,0.360905,541,195,443,1132,2.10,52,49,0.9435,131,2.5124,24.65
1953,104,0.376746,345,130,280,689,2.00,32,31,0.9456,79,2.4209,23.55
1953,105,0.393293,215,85,173,409,1.90,20,19,0.9476,46,2.3323,22.49
1953,106,0.410577,131,54,104,236,1.81,12,11,0.9495,26,2.2465,21.46
1953,107,0.428632,77,33,60,132,1.72,7,6,0.9514,15,2.1634,20.46
1953,108,0.447493,44,20,34,72,1.63,4,4,0.9532,8,2.0829,19.50
1953,109,0.467196,24,11,19,38,1.55,2,2,0.9549,4,2.0051,18.56
1953,110,0.487779,13,6,10,19,1.47,1,1,0.9566,2,1.9298,17.66
1953,111,0.509282,7,3,5,9,1.39,1,1,0.9582,1,1.8570,16.78
1953,112,0.531748,3,2,2,4,1.32,0,0,0.9598,0,1.7867,15.94
1953,113,0.555219,2,1,1,2,1.25,0,0,0.9614,0,1.7187,15.12
1953,114,0.579742,1,0,0,1,1.18,0,0,0.9628,0,1.6530,14.34
1953,115,0.605363,0,0,0,0,1.11,0,0,0.9643,0,1.5896,13.57
1953,116,0.632133,0,0,0,0,1.05,0,0,0.9656,0,1.5283,12.84
1953,117,0.660105,0,0,0,0,0.98,0,0,0.9670,0,1.4692,12.13
1953,118,0.689333,0,0,0,0,0.92,0,0,0.9683,0,1.4121,11.45
1953,119,0.719873,0,0,0,0,0.87,0,0,0.9695,0,1.3571,10.78
1954,0,0.029900,100000,2990,97344,7342672,73.43,100000,22070,0.2207,3466170,34.6617,410.44
1954,1,0.001969,97010,191,96914,7245328,74.69,94829,19148,0.2019,3366170,35.4973,420.47
1954,2,0.001149,96819,111,96763,7148413,73.83,92514,18965,0.2050,3271341,35.3604,418.82
1954,3,0.000859,96708,83,96666,7051650,72.92,90330,18861,0.2088,3178827,35.1911,416.79
1954,4,0.000710,96625,69,96590,6954984,71.98,88224,18785,0.2129,3088496,35.0076,414.59
1954,5,0.000664,96556,64,96524,6858394,71.03,86179,18724,0.2173,3000273,34.8145,412.27
1954,6,0.000602,96492,58,96463,6761870,70.08,84185,18668,0.2218,2914094,34.6152,409.88
1954,7,0.000517,96434,50,96409,6665407,69.12,82243,18619,0.2264,2829908,34.4090,407.41
1954,8,0.000476,96384,46,96361,6568998,68.15,80353,18577,0.2312,2747665,34.1951,404.84
1954,9,0.000426,96338,41,96318,6472637,67.19,78509,18540,0.2361,2667313,33.9748,402.20
1954,10,0.000390,96297,38,96278,6376320,66.22,76711,18507,0.2413,2588804,33.7476,399.47
1954,11,0.000377,96259,36,96241,6280041,65.24,74957,18478,0.2465,2512093,33.5138,396.67
1954,12,0.000440,96223,42,96202,6183800,64.27,73244,18450,0.2519,2437136,33.2742,393.79
1954,13,0.000593,96181,57,96152,6087598,63.29,71566,18419,0.2574,2363892,33.0310,390.87
1954,14,0.000737,96124,71,96088,5991446,62.33,69915,18377,0.2628,2292327,32.7872,387.95
1954,15,0.001006,96053,97,96005,5895357,61.38,68293,18327,0.2684,2222411,32.5423,385.01
1954,16,0.001286,95956,123,95895,5799353,60.44,66690,18260,0.2738,2154118,32.3002,382.10
1954,17,0.001623,95833,156,95755,5703458,59.51,65107,18176,0.2792,2087428,32.0614,379.24
1954,18,0.001907,95677,182,95586,5607703,58.61,63540,18073,0.2844,2022321,31.8274,376.43
1954,19,0.002111,95495,202,95394,5512116,57.72,61993,17954,0.2896,1958781,31.5967,373.66
1954,20,0.002076,95293,198,95195,5416722,56.84,60471,17826,0.2948,1896787,31.3667,370.90
1954,21,0.002082,95096,198,94997,5321528,55.96,58989,17703,0.3001,1836316,31.1297,368.06
1954,22,0.001988,94898,189,94803,5226531,55.08,57543,17583,0.3056,1777327,30.8870,365.14
1954,23,0.001979,94709,187,94615,5131728,54.18,56137,17472,0.3112,1719784,30.6353,362.12
1954,24,0.001930,94522,182,94430,5037112,53.29,54767,17363,0.3170,1663647,30.3770,359.02
1954,25,0.001960,94339,185,94247,4942682,52.39,53432,17260,0.3230,1608880,30.1108,355.83
1954,26,0.001967,94154,185,94062,4848435,51.49,52128,17157,0.3291,1555448,29.8388,352.57
1954,27,0.001890,93969,178,93880,4754374,50.60,50856,17057,0.3354,1503320,29.5603,349.22
1954,28,0.001780,93791,167,93708,4660493,49.69,49619,16963,0.3419,1452464,29.2725,345.77
1954,29,0.001692,93625,158,93545,4566785,48.78,48417,16877,0.3486,1402845,28.9743,342.19
1954,30,0.001741,93466,163,93385,4473240,47.86,47248,16797,0.3555,1354428,28.6663,338.50
1954,31,0.001865,93303,174,93216,4379855,46.94,46105,16716,0.3626,1307180,28.3520,334.72
1954,32,0.002122,93129,198,93031,4286639,46.03,44985,16632,0.3697,1261074,28.0333,330.90
1954,33,0.002241,92932,208,92828,4193608,45.13,43880,16539,0.3769,1216090,27.7139,327.07
1954,34,0.002346,92723,218,92615,4100781,44.23,42797,16443,0.3842,1172209,27.3897,323.18
1954,35,0.002567,92506,237,92387,4008166,43.33,41737,16345,0.3916,1129412,27.0601,319.22
1954,36,0.002681,92268,247,92145,3915779,42.44,40694,16240,0.3991,1087675,26.7281,315.24
1954,37,0.002830,92021,260,91891,3823634,41.55,39672,16133,0.4067,1046981,26.3906,311.19
1954,38,0.002986,91761,274,91624,3731743,40.67,38671,16024,0.4144,1007308,26.0483,307.08
1954,39,0.003175,91487,290,91341,3640120,39.79,37688,15911,0.4222,968638,25.7012,302.91
1954,40,0.003410,91196,311,91041,3548778,38.91,36724,15794,0.4301,930949,25.3498,298.70
1954,41,0.003609,90885,328,90721,3457737,38.05,35776,15671,0.4380,894225,24.9951,294.44
1954,42,0.003455,90557,313,90401,3367016,37.18,34846,15545,0.4461,858449,24.6359,290.13
1954,43,0.003364,90244,304,90093,3276615,36.31,33944,15427,0.4545,823603,24.2633,285.66
1954,44,0.003594,89941,323,89779,3186523,35.43,33070,15316,0.4631,789659,23.8787,281.04
1954,45,0.003845,89618,345,89445,3096743,34.56,32210,15200,0.4719,756589,23.4893,276.37
1954,46,0.004192,89273,374,89086,3007298,33.69,31365,15079,0.4807,724380,23.0954,271.64
1954,47,0.004574,88899,407,88695,2918212,32.83,30531,14950,0.4897,693015,22.6987,266.88
1954,48,0.004928,88492,436,88274,2829517,31.97,29708,14814,0.4986,662484,22.2998,262.10
1954,49,0.005364,88056,472,87820,2741243,31.13,28897,14670,0.5077,632776,21.8976,257.27
1954,50,0.005644,87584,494,87337,2653423,30.30,28096,14519,0.5168,603879,21.4936,252.42
1954,51,0.006173,87089,538,86821,2566086,29.46,27309,14364,0.5260,575783,21.0839,247.51
1954,52,0.006570,86552,569,86267,2479266,28.64,26530,14199,0.5352,548474,20.6735,242.58
1954,53,0.006937,85983,596,85685,2392998,27.83,25763,14029,0.5445,521943,20.2590,237.61
1954,54,0.007482,85387,639,85067,2307313,27.02,25010,13854,0.5539,496180,19.8396,232.58
1954,55,0.007929,84748,672,84412,2222246,26.22,24264,13671,0.5634,471170,19.4182,227.52
1954,56,0.008380,84076,705,83724,2137834,25.43,23531,13483,0.5730,446906,18.9924,222.41
1954,57,0.009024,83371,752,82995,2054110,24.64,22809,13290,0.5827,423375,18.5618,217.24
1954,58,0.009713,82619,802,82218,1971115,23.86,22095,13089,0.5924,400566,18.1293,212.05
1954,59,0.010490,81817,858,81387,1888898,23.09,21388,12879,0.6022,378471,17.6952,206.84
1954,60,0.011338,80958,918,80499,1807510,22.33,20688,12660,0.6119,357083,17.2602,201.62
1954,61,0.012160,80040,973,79554,1727011,21.58,19994,12431,0.6217,336395,16.8249,196.40
1954,62,0.013073,79067,1034,78550,1647457,20.84,19307,12193,0.6315,316401,16.3882,191.16
1954,63,0.014024,78033,1094,77486,1568907,20.11,18626,11946,0.6414,297094,15.9506,185.91
1954,64,0.015110,76939,1163,76358,1491420,19.38,17952,11691,0.6512,278468,15.5120,180.64
1954,65,0.016073,75777,1218,75168,1415063,18.67,17283,11426,0.6611,260517,15.0736,175.38
1954,66,0.020082,74559,1497,73810,1339895,17.97,16623,11154,0.6710,243234,14.6325,170.09
1954,67,0.022406,73061,1637,72243,1266085,17.33,15923,10828,0.6800,226611,14.2318,165.28
1954,68,0.021569,71424,1541,70654,1193842,16.71,15216,10479,0.6887,210688,13.8464,160.66
1954,69,0.021344,69884,1492,69138,1123188,16.07,14553,10158,0.6980,195472,13.4316,155.68
1954,70,0.021759,68392,1488,67648,1054050,15.41,13922,9855,0.7078,180919,12.9948,150.44
1954,71,0.022920,66904,1533,66137,986402,14.74,13313,9559,0.7180,166996,12.5437,145.02
1954,72,0.024833,65371,1623,64559,920265,14.08,12716,9260,0.7283,153683,12.0862,139.53
1954,73,0.027040,63747,1724,62885,855706,13.42,12121,8952,0.7385,140968,11.6300,134.06
1954,74,0.029444,62024,1826,61110,792820,12.78,11528,8631,0.7487,128847,11.1767,128.62
1954,75,0.032025,60197,1928,59233,731710,12.16,10937,8299,0.7588,117318,10.7266,123.22
1954,76,0.034826,58269,2029,57255,672477,11.54,10349,7957,0.7689,106381,10.2795,117.85
1954,77,0.037923,56240,2133,55174,615222,10.94,9764,7605,0.7789,96032,9.8355,112.53
1954,78,0.041366,54107,2238,52988,560048,10.35,9182,7243,0.7888,86268,9.3950,107.24
1954,79,0.045212,51869,2345,50697,507060,9.78,8605,6872,0.7986,77086,8.9586,102.00
1954,80,0.049505,49524,2452,48298,456363,9.21,8031,6491,0.8083,68481,8.5272,96.83
1954,81,0.054328,47072,2557,45794,408065,8.67,7462,6103,0.8179,60451,8.1014,91.72
1954,82,0.059818,44515,2663,43184,362272,8.14,6898,5706,0.8273,52989,7.6821,86.69
1954,83,0.066206,41852,2771,40467,319088,7.62,6339,5303,0.8365,46091,7.2707,81.75
1954,84,0.073803,39081,2884,37639,278621,7.13,5786,4893,0.8455,39752,6.8698,76.94
1954,85,0.082772,36197,2996,34699,240982,6.66,5239,4475,0.8542,33965,6.4832,72.30
1954,86,0.092430,33201,3069,31666,206283,6.21,4697,4051,0.8625,28726,6.1156,67.89
1954,87,0.102775,30132,3097,28584,174617,5.80,4167,3627,0.8704,24029,5.7662,63.69
1954,88,0.113915,27035,3080,25495,146033,5.40,3655,3208,0.8778,19862,5.4343,59.71
1954,89,0.125919,23956,3016,22447,120538,5.03,3166,2801,0.8849,16207,5.1195,55.93
1954,90,0.138857,20939,2908,19485,98090,4.68,2705,2412,0.8916,13041,4.8213,52.36
1954,91,0.152833,18032,2756,16654,78605,4.36,2277,2045,0.8979,10336,4.5396,48.98
1954,92,0.168013,15276,2567,13992,61951,4.06,1886,1704,0.9039,8059,4.2742,45.79
1954,93,0.184529,12709,2345,11537,47959,3.77,1534,1395,0.9095,6174,4.0260,42.81
1954,94,0.202400,10364,2098,9315,36422,3.51,1222,1118,0.9147,4640,3.7960,40.05
1954,95,0.221463,8266,1831,7351,27107,3.28,953,876,0.9194,3418,3.5862,37.53
1954,96,0.241096,6436,1552,5660,19756,3.07,725,670,0.9236,2465,3.3983,35.28
1954,97,0.260276,4884,1271,4248,14096,2.89,538,499,0.9273,1740,3.2328,33.29
1954,98,0.277969,3613,1004,3111,9848,2.73,389,362,0.9306,1201,3.0879,31.55
1954,99,0.294094,2609,767,2225,6737,2.58,275,256,0.9335,812,2.9582,30.00
1954,100,0.310329,1841,571,1556,4512,2.45,189,177,0.9362,538,2.8378,28.55
1954,101,0.326589,1270,415,1063,2956,2.33,128,120,0.9387,348,2.7261,27.21
1954,102,0.342780,855,293,709,1894,2.21,84,79,0.9410,221,2.6222,25.97
1954,103,0.358806,562,202,461,1185,2.11,54,51,0.9432,136,2.5250,24.80
1954,104,0.374565,360,135,293,724,2.01,34,32,0.9453,82,2.4330,23.70
1954,105,0.391026,225,88,181,431,1.91,21,20,0.9473,49,2.3440,22.63
1954,106,0.408221,137,56,109,250,1.82,12,12,0.9492,28,2.2577,21.59
1954,107,0.426184,81,35,64,141,1.73,7,7,0.9511,15,2.1742,20.59
1954,108,0.444948,47,21,36,77,1.64,4,4,0.9529,8,2.0934,19.62
1954,109,0.464551,26,12,20,40,1.56,2,2,0.9547,4,2.0152,18.68
1954,110,0.485031,14,7,10,20,1.48,1,1,0.9564,2,1.9395,17.77
1954,111,0.506427,7,4,5,10,1.40,1,1,0.9580,1,1.8664,16.90
1954,112,0.528780,4,2,3,5,1.33,0,0,0.9596,0,1.7956,16.05
1954,113,0.552135,2,1,1,2,1.25,0,0,0.9612,0,1.7273,15.23
1954,114,0.576536,1,0,1,1,1.19,0,0,0.9626,0,1.6613,14.44
1954,115,0.602032,0,0,0,0,1.12,0,0,0.9641,0,1.5975,13.67
1954,116,0.628672,0,0,0,0,1.05,0,0,0.9655,0,1.5359,12.93
1954,117,0.656507,0,0,0,0,0.99,0,0,0.9668,0,1.4765,12.22
1954,118,0.685594,0,0,0,0,0.93,0,0,0.9681,0,1.4192,11.53
1954,119,0.715987,0,0,0,0,0.87,0,0,0.9693,0,1.3638,10.87
1955,0,0.029631,100000,2963,97359,7354528,73.55,100000,22006,0.2201,3469058,34.6906,410.79
1955,1,0.001886,97037,183,96945,7257169,74.79,94855,19109,0.2015,3369058,35.5179,420.71
1955,2,0.001174,96854,114,96797,7160224,73.93,92548,18934,0.2046,3274203,35.3785,419.04
1955,3,0.000912,96740,88,96696,7063427,73.01,90361,18828,0.2084,3181655,35.2106,417.03
1955,4,0.000740,96652,71,96616,6966731,72.08,88249,18747,0.2124,3091295,35.0294,414.85
1955,5,0.000666,96580,64,96548,6870114,71.13,86201,18684,0.2167,3003046,34.8378,412.55
1955,6,0.000564,96516,54,96489,6773566,70.18,84207,18627,0.2212,2916845,34.6392,410.17
1955,7,0.000512,96462,49,96437,6677077,69.22,82267,18581,0.2259,2832639,34.4323,407.69
1955,8,0.000471,96412,45,96389,6580641,68.26,80376,18540,0.2307,2750372,34.2188,405.13
1955,9,0.000418,96367,40,96347,6484251,67.29,78532,18503,0.2356,2669996,33.9989,402.49
1955,10,0.000374,96326,36,96308,6387905,66.32,76734,18471,0.2407,2591464,33.7720,399.76
1955,11,0.000371,96290,36,96272,6291596,65.34,74981,18443,0.2460,2514730,33.5383,396.96
1955,12,0.000433,96255,42,96234,6195324,64.36,73268,18415,0.2513,2439749,33.2990,394.09
1955,13,0.000586,96213,56,96185,6099090,63.39,71590,18384,0.2568,2366481,33.0562,391.17
1955,14,0.000744,96157,72,96121,6002905,62.43,69939,18343,0.2623,2294891,32.8127,388.25
1955,15,0.000972,96085,93,96038,5906784,61.47,68316,18292,0.2678,2224952,32.5686,385.32
1955,16,0.001293,95992,124,95930,5810746,60.53,66715,18228,0.2732,2156636,32.3261,382.41
1955,17,0.001649,95868,158,95789,5714816,59.61,65131,18143,0.2786,2089921,32.0881,379.56
1955,18,0.001951,95709,187,95616,5619028,58.71,63561,18038,0.2838,2024791,31.8557,376.77
1955,19,0.002015,95523,192,95426,5523412,57.82,62011,17917,0.2889,1961229,31.6270,374.02
1955,20,0.002025,95330,193,95234,5427985,56.94,60495,17795,0.2942,1899218,31.3947,371.24
1955,21,0.001967,95137,187,95044,5332752,56.05,59015,17675,0.2995,1838723,31.1569,368.38
1955,22,0.002018,94950,192,94854,5237708,55.16,57575,17562,0.3050,1779708,30.9113,365.44
1955,23,0.001992,94758,189,94664,5142854,54.27,56167,17448,0.3106,1722134,30.6611,362.43
1955,24,0.001984,94570,188,94476,5048190,53.38,54795,17339,0.3164,1665967,30.4039,359.35
1955,25,0.001984,94382,187,94288,4953714,52.49,53456,17232,0.3224,1611172,30.1400,356.18
1955,26,0.001880,94195,177,94106,4859425,51.59,52151,17129,0.3284,1557716,29.8695,352.93
1955,27,0.001751,94018,165,93935,4765319,50.69,50882,17033,0.3348,1505565,29.5891,349.57
1955,28,0.001692,93853,159,93774,4671383,49.77,49651,16946,0.3413,1454683,29.2980,346.08
1955,29,0.001686,93694,158,93615,4577610,48.86,48453,16864,0.3480,1405032,28.9979,342.47
1955,30,0.001800,93536,168,93452,4483994,47.94,47284,16784,0.3550,1356579,28.6902,338.78
1955,31,0.002051,93368,192,93272,4390542,47.02,46137,16701,0.3620,1309295,28.3781,335.04
1955,32,0.002152,93176,200,93076,4297270,46.12,45008,16608,0.3690,1263158,28.0654,331.28
1955,33,0.002275,92976,211,92870,4204194,45.22,43901,16514,0.3762,1218150,27.7476,327.47
1955,34,0.002460,92765,228,92650,4111324,44.32,42816,16416,0.3834,1174249,27.4252,323.60
1955,35,0.002549,92536,236,92418,4018673,43.43,41751,16313,0.3907,1131433,27.0996,319.70
1955,36,0.002692,92300,248,92176,3926255,42.54,40708,16209,0.3982,1089682,26.7682,315.72
1955,37,0.002814,92052,259,91922,3834078,41.65,39686,16102,0.4057,1048974,26.4320,311.68
1955,38,0.003056,91793,281,91653,3742156,40.77,38684,15993,0.4134,1009288,26.0903,307.58
1955,39,0.003229,91512,295,91365,3650503,39.89,37699,15877,0.4212,970603,25.7461,303.45
1955,40,0.003378,91217,308,91063,3559139,39.02,36732,15758,0.4290,932904,25.3973,299.27
1955,41,0.003258,90909,296,90761,3468076,38.15,35785,15637,0.4370,896172,25.0430,295.02
1955,42,0.003137,90613,284,90471,3377315,37.27,34867,15523,0.4452,860387,24.6764,290.62
1955,43,0.003330,90328,301,90178,3286844,36.39,33976,15416,0.4537,825520,24.2971,286.07
1955,44,0.003570,90028,321,89867,3196666,35.51,33102,15305,0.4624,791544,23.9126,281.45
1955,45,0.003857,89706,346,89533,3106799,34.63,32242,15190,0.4711,758442,23.5236,276.78
1955,46,0.004198,89360,375,89173,3017266,33.77,31395,15068,0.4800,726200,23.1308,272.07
1955,47,0.004545,88985,404,88783,2928093,32.91,30561,14939,0.4888,694805,22.7353,267.32
1955,48,0.004966,88581,440,88361,2839310,32.05,29738,14804,0.4978,664244,22.3367,262.54
1955,49,0.005185,88141,457,87912,2750950,31.21,28925,14659,0.5068,634507,21.9364,257.74
1955,50,0.005692,87684,499,87434,2663037,30.37,28128,14513,0.5160,605582,21.5296,252.85
1955,51,0.006065,87185,529,86920,2575603,29.54,27339,14356,0.5251,577454,21.1220,247.96
1955,52,0.006420,86656,556,86378,2488683,28.72,26562,14194,0.5344,550115,20.7104,243.02
1955,53,0.006879,86100,592,85803,2402305,27.90,25798,14027,0.5437,523553,20.2940,238.03
1955,54,0.007340,85507,628,85193,2316502,27.09,25045,13854,0.5532,497754,19.8745,232.99
1955,55,0.007732,84880,656,84552,2231308,26.29,24302,13674,0.5627,472709,19.4514,227.92
1955,56,0.008420,84223,709,83869,2146757,25.49,23572,13491,0.5723,448407,19.0228,222.77
1955,57,0.009012,83514,753,83138,2062888,24.70,22848,13297,0.5820,424835,18.5939,217.63
1955,58,0.009756,82762,807,82358,1979750,23.92,22133,13095,0.5917,401987,18.1623,212.45
1955,59,0.010520,81954,862,81523,1897392,23.15,21424,12884,0.6014,379854,17.7300,207.26
1955,60,0.011290,81092,916,80634,1815869,22.39,20722,12664,0.6111,358430,17.2967,202.06
1955,61,0.012210,80176,979,79687,1735235,21.64,20028,12435,0.6209,337707,16.8619,196.84
1955,62,0.013033,79198,1032,78681,1655547,20.90,19338,12196,0.6307,317679,16.4273,191.63
1955,63,0.014101,78165,1102,77614,1576866,20.17,18657,11950,0.6405,298341,15.9905,186.39
1955,64,0.014957,77063,1153,76487,1499252,19.45,17981,11693,0.6503,279684,15.5547,181.16
1955,65,0.018816,75911,1428,75196,1422765,18.74,17314,11430,0.6602,261703,15.1155,175.89
1955,66,0.021072,74482,1570,73697,1347569,18.09,16606,11111,0.6691,244389,14.7171,171.10
1955,67,0.020213,72913,1474,72176,1273871,17.47,15890,10769,0.6777,227783,14.3346,166.52
1955,68,0.019959,71439,1426,70726,1201695,16.82,15219,10455,0.6870,211893,13.9227,161.57
1955,69,0.020256,70013,1418,69304,1130969,16.15,14580,10158,0.6967,196674,13.4892,156.37
1955,70,0.021135,68595,1450,67870,1061665,15.48,13964,9870,0.7068,182094,13.0406,150.99
1955,71,0.022706,67145,1525,66383,993795,14.80,13361,9581,0.7171,168130,12.5835,145.50
1955,72,0.024603,65621,1614,64813,927412,14.13,12764,9285,0.7274,154769,12.1252,140.00
1955,73,0.026793,64006,1715,63149,862599,13.48,12170,8978,0.7377,142005,11.6682,134.52
1955,74,0.029179,62291,1818,61382,799450,12.83,11578,8659,0.7479,129834,11.2140,129.07
1955,75,0.031740,60474,1919,59514,738068,12.20,10987,8329,0.7580,118257,10.7630,123.66
1955,76,0.034519,58554,2021,57544,678554,11.59,10399,7988,0.7681,107269,10.3149,118.28
1955,77,0.037591,56533,2125,55470,621010,10.98,9815,7637,0.7781,96870,9.8698,112.94
1955,78,0.041006,54408,2231,53292,565540,10.39,9233,7276,0.7880,87055,9.4283,107.64
1955,79,0.044821,52177,2339,51007,512248,9.82,8656,6906,0.7979,77822,8.9908,102.39
1955,80,0.049079,49838,2446,48615,461240,9.25,8082,6527,0.8076,69166,8.5582,97.20
1955,81,0.053863,47392,2553,46116,412625,8.71,7512,6139,0.8172,61084,8.1311,92.07
1955,82,0.059312,44840,2660,43510,366509,8.17,6948,5744,0.8266,53572,7.7104,87.02
1955,83,0.065666,42180,2770,40795,322999,7.66,6389,5341,0.8359,46624,7.2976,82.07
1955,84,0.073243,39410,2887,37967,282204,7.16,5835,4931,0.8450,40235,6.8952,77.24
1955,85,0.082211,36524,3003,35022,244237,6.69,5286,4513,0.8537,34400,6.5074,72.59
1955,86,0.091843,33521,3079,31982,209215,6.24,4743,4088,0.8620,29113,6.1387,68.16
1955,87,0.102139,30442,3109,28888,177233,5.82,4210,3662,0.8699,24371,5.7886,63.96
1955,88,0.113213,27333,3094,25786,148346,5.43,3695,3242,0.8773,20161,5.4560,59.97
1955,89,0.125144,24239,3033,22722,122560,5.06,3203,2833,0.8844,16465,5.1404,56.19
1955,90,0.138003,21205,2926,19742,99838,4.71,2739,2441,0.8911,13262,4.8415,52.60
1955,91,0.151896,18279,2776,16891,80096,4.38,2308,2072,0.8975,10523,4.5591,49.21
1955,92,0.166985,15502,2589,14208,63205,4.08,1914,1729,0.9035,8215,4.2930,46.02
1955,93,0.183404,12914,2368,11729,48997,3.79,1558,1417,0.9091,6301,4.0440,43.03
1955,94,0.201170,10545,2121,9485,37268,3.53,1244,1137,0.9143,4743,3.8135,40.26
1955,95,0.220122,8424,1854,7497,27783,3.30,971,893,0.9190,3499,3.6030,37.74
1955,96,0.239643,6570,1574,5782,20287,3.09,740,684,0.9232,2528,3.4144,35.47
1955,97,0.258717,4995,1292,4349,14504,2.90,550,510,0.9270,1788,3.2484,33.48
1955,98,0.276314,3703,1023,3191,10155,2.74,399,371,0.9302,1237,3.1029,31.74
1955,99,0.292353,2680,783,2288,6964,2.60,282,263,0.9332,839,2.9727,30.17
1955,100,0.308504,1896,585,1604,4676,2.47,195,183,0.9359,557,2.8518,28.72
